schema_version,form_id,route,section_order,section_id,section_name,question_order,question_id,question,decision_domain,purpose,response_type,allowed_values,required,condition,validation_rule,agent_instruction,evidence_expected,output_object,response,response_status,confidence,evidence_reference,assumptions,notes
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,1,DS-FORM-001-LOG-001,Que tipos de marca devem ser desenvolvidos?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,wordmark|symbol|combination|monogram|responsive_logo|app_icon|favicon|seal,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,2,DS-FORM-001-LOG-002,Qual conceito o símbolo deve tornar memorável?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,short_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,3,DS-FORM-001-LOG-003,Quais símbolos literais ou clichês devem ser evitados?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,4,DS-FORM-001-LOG-004,Quais versões são obrigatórias?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,primary_horizontal|primary_vertical|compact|monochrome_black|monochrome_white|small_size|app_icon|print_one_color,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,5,DS-FORM-001-LOG-005,Qual é o menor tamanho digital e impresso necessário?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Provide px and mm when applicable,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,6,DS-FORM-001-LOG-006,Quais regras de área de proteção precisam ser calculadas?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,7,DS-FORM-001-LOG-007,Em quais fundos e contextos a marca deve funcionar?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,light|dark|photo|single_color|low_resolution|embroidery|laser|screen|offset,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Ao menos light, dark e screen ja sao contextos suportados (temas light/dark definidos em theme.css). Impressao (offset/laser), monocromia e baixa resolucao nao foram testados pois nenhum arquivo de logo existe ainda.",ANSWERED_FROM_EVIDENCE,0.4,design-system/tokens/theme.css,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,8,DS-FORM-001-LOG-008,Quais arquivos mestres e formatos finais são obrigatórios?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,svg|pdf_vector|eps|png|webp|ico|figma|source_file,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"RECOMMENDED (baseline generico, a aplicar quando o logo for desenhado): SVG (arquivo mestre), PDF vetorial, PNG e WebP para raster, ICO para favicon, arquivo Figma/fonte editavel.",ANSWERED_FROM_EVIDENCE,0.5,Prompt.md,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,9,DS-FORM-001-LOG-009,"Quais metadados, licenças e direitos precisam acompanhar os ativos?",logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,10,DS-FORM-001-LOG-010,"Qual teste de reconhecimento, redução e reprodução deve aprovar a marca?",logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhum sistema de marca grafica (logo) foi desenhado ou documentado nos arquivos fornecidos; apenas a paleta/tipografia/geometria do sistema de UI existem.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,1,DS-FORM-001-COL-001,Quais papéis semânticos de cor precisam existir?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,canvas|surface|text|muted|brand|action|success|warning|error|info|focus|selected|disabled|data_series|category,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"canvas, surface, elevated, text (primary/secondary/muted), border (subtle/default/strong), action (primary/secondary + hover), success, warning, error, info, focus, disabled — implementados em tokens/design-tokens.json (color.semantic).",ANSWERED_FROM_EVIDENCE,0.85,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,2,DS-FORM-001-COL-002,Qual significado nunca pode depender somente da cor?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Estado (success/warning/error/info) nunca pode depender apenas da cor: exige icone + label textual (SPEC-ACCESSIBILITY-001, 'information: color_only prohibited'). Ver ACCESSIBILITY.md e o registry de icones do Callout (ADR-001).",ANSWERED_FROM_EVIDENCE,0.8,ADR-SYSTEM.md; ADR/ADR-001_PROTOCOLO_NATIVO_CALLOUTS_MULTIPLATAFORMA.md,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,3,DS-FORM-001-COL-003,"A marca precisa de temas claro, escuro, alto contraste e monocromático?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,light|dark|high_contrast|monochrome,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"light e dark sao OBSERVED (theme.css); high_contrast e RECOMMENDED (nao auditado); monochrome aplica-se apenas ao contexto de impressao (PRN), ainda sem producao definida.",ANSWERED_FROM_EVIDENCE,0.6,design-system/tokens/theme.css,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,4,DS-FORM-001-COL-004,"Quais restrições culturais, legais ou de categoria afetam as cores?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,NAO_DETERMINADO — nenhuma restricao cultural/legal de cor foi declarada.,PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,5,DS-FORM-001-COL-005,Qual papel a cor de marca exerce sem competir com estados do sistema?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"TENSAO DOCUMENTADA: ADR-SYSTEM.md (Accepted/SOT) reutiliza Green tanto como cor de marca/CTA quanto como semantic.state.success, e Azure tanto como marca/navegacao quanto como semantic.state.info (SPEC-COLOR-002). Desing-System-notes.md recomenda o oposto ('reserve Success/Warning/Error/Info exclusivamente para significado operacional, evitando reutiliza-las como identidade de marca'). Decisao adotada neste package: seguir o ADR (SOT aceito) e registrar a recomendacao divergente como melhoria futura opcional.",ANSWERED_FROM_EVIDENCE,0.75,ADR-SYSTEM.md; Desing-System-notes.md,,"Ver TRACEABILITY.md, linha color.semantic.state.success/info."
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,6,DS-FORM-001-COL-006,Quantas cores categóricas simultâneas são necessárias?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,integer,,YES,ALWAYS,Integer 1-12,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"6 (estimativa RECOMMENDED de linha de base para graficos categoricos, antes de confusao de matiz); nao ha requisito de visualizacao de dados declarado que justifique um numero maior.",ANSWERED_FROM_EVIDENCE,0.3,Prompt.md,ESTIMADO — nenhum requisito real de data viz foi fornecido.,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,7,DS-FORM-001-COL-007,"Quais contrastes mínimos devem ser adotados para texto, ícones, foco e gráficos?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Must cite accessibility baseline,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"WCAG 2.2 AA: >= 4.5:1 para texto normal, >= 3:1 para texto grande/icones/componentes de UI e graficos (SPEC-ACCESSIBILITY-001).",ANSWERED_FROM_EVIDENCE,0.9,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,8,DS-FORM-001-COL-008,Como cores devem se comportar em impressão CMYK e em escala de cinza?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"NAO_DETERMINADO — nenhuma especificacao de producao grafica/CMYK foi fornecida (ver secao PRN, tambem pendente).",PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,9,DS-FORM-001-COL-009,Quais pares de foreground/background precisam ser testados?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Pares testados e documentados em ACCESSIBILITY.md: green.11/white, green.11/canvas, azure.11/white, azure.11/canvas, neutral.12/white, neutral.12/canvas, white/green.9 (texto de botao), white/azure.9, warning.11/white, error.11/white.",ANSWERED_FROM_EVIDENCE,0.85,design-system/00_GOVERNANCE/TRACEABILITY.md,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,10,DS-FORM-001-COL-010,Como serão nomeadas as escalas primitivas e os aliases semânticos?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Primitivos: color.palette.<familia>.<passo 1-12> (ex.: color.palette.green.9). Semanticos/alias: color.semantic.<grupo>.<nome> (ex.: color.semantic.action.primary). Implementado em tokens/design-tokens.json.,ANSWERED_FROM_EVIDENCE,0.85,design-system/tokens/design-tokens.json,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,11,DS-FORM-001-COL-011,Quais cores são reservadas e não podem ser reutilizadas em decoração?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Green e Azure em saturacao plena (passo 8-9) sao reservados para sinal/acao/informacao e nunca devem virar preenchimento decorativo de fundo (SPEC-IMAGE-002: distribuicao 80-90% neutro/branco/cinza-claro, 2-5% Green, 2-5% Azure).",ANSWERED_FROM_EVIDENCE,0.8,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,12,DS-FORM-001-COL-012,Quais critérios aprovam a paleta final?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,weighted_matrix,,YES,ALWAYS,Weights total 100%,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"RECOMMENDED (pendente de validacao do owner): conformidade de contraste AA 40%, distintividade de marca 20%, consistencia entre canais 20%, viabilidade de producao/impressao CMYK 20%.",ANSWERED_FROM_EVIDENCE,0.35,Prompt.md,RECOMMENDED — pesos nao aprovados formalmente.,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,1,DS-FORM-001-TYP-001,Quais papéis tipográficos são necessários?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,display|heading|body|ui|label|caption|mono|data|print,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"display, heading (h1-h3), body, ui (label/button), label, caption, mono, data — todos implementados na escala tipografica (design-tokens.json).",ANSWERED_FROM_EVIDENCE,0.85,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,2,DS-FORM-001-TYP-002,"A tipografia deve ser proprietária, licenciada, open source ou de sistema?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,single_select,proprietaria|licenciada|open_source|system|hibrida,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,open_source — IBM Plex Sans/Mono e distribuida pela IBM sob SIL Open Font License 1.1.,ANSWERED_FROM_EVIDENCE,0.85,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,3,DS-FORM-001-TYP-003,"Quais idiomas, acentos e conjuntos de caracteres devem ser cobertos?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Latin + Latin-1 Supplement + Latin Extended-A (cobre acentuacao do portugues do Brasil). Outros scripts nao confirmados — depende da confirmacao de locales adicionais em CTL-006.,ANSWERED_FROM_EVIDENCE,0.6,CTL-006,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,4,DS-FORM-001-TYP-004,Quais características de legibilidade são obrigatórias?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,distinct_glyphs|open_apertures|large_x_height|tabular_numbers|variable_font|screen_hinting|print_quality,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"distinct_glyphs, tabular_numbers, screen_hinting — caracteristicas de desenho da familia IBM Plex voltadas a UI/leitura tecnica. variable_font e print_quality dependem de qual distribuicao/formato de arquivo for licenciado.",ANSWERED_FROM_EVIDENCE,0.5,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,5,DS-FORM-001-TYP-005,Quais pesos e estilos são realmente necessários?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"IBM Plex Sans Regular(400), Medium(500), SemiBold(600); IBM Plex Mono Regular(400) — unicos pesos usados pela escala tipografica atual (design-tokens.json).",ANSWERED_FROM_EVIDENCE,0.75,design-system/tokens/design-tokens.json,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,6,DS-FORM-001-TYP-006,Qual escala tipográfica deve existir para digital?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,"Include size, line-height, weight and letter-spacing per role",Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Escala completa (display/h1/h2/h3/title/subtitle/body-lg/body/body-sm/caption/label/button/overline/mono-data) documentada em DESIGN-SPEC.md e tokens/design-tokens.json.,ANSWERED_FROM_EVIDENCE,0.75,design-system/DESIGN-SPEC.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,7,DS-FORM-001-TYP-007,Qual escala tipográfica deve existir para impressão?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Use pt; include minimum body and captions,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"NAO_DETERMINADO — nenhuma escala tipografica de impressao (pt) foi definida; depende da secao PRN, ainda pendente.",PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,8,DS-FORM-001-TYP-008,Qual largura de leitura será usada por contexto?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Use ch or physical measure,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"~70ch / 720px para coluna de leitura editorial (NORMALIZED de astro-blog.md, estrutural); componentes de UI/cards usam a largura do container, nao uma largura de leitura.",ANSWERED_FROM_EVIDENCE,0.5,astro-blog.md (estrutural),,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,9,DS-FORM-001-TYP-009,"Como números, datas, IDs e dados tabulares serão apresentados?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"IBM Plex Mono + feature tabular-nums para IDs, metricas, dados tabulares e codigo (OBSERVED: ADR-SYSTEM.md).",ANSWERED_FROM_EVIDENCE,0.8,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,10,DS-FORM-001-TYP-010,Quais fallbacks devem existir por plataforma?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"sans: IBM Plex Sans, -apple-system, 'Segoe UI', sans-serif; mono: IBM Plex Mono, SFMono-Regular, Consolas, monospace — implementado em variables.css.",ANSWERED_FROM_EVIDENCE,0.75,design-system/tokens/variables.css,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,11,DS-FORM-001-TYP-011,Quais licenças e arquivos de fonte devem ser armazenados?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"RECOMMENDED: self-host os arquivos WOFF2 da familia em packages/design-tokens/fonts, com o arquivo de licenca OFL versionado junto.",ANSWERED_FROM_EVIDENCE,0.4,Prompt.md,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,12,DS-FORM-001-TYP-012,Quais amostras textuais testarão a família escolhida?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"RECOMMENDED: amostra com numeros (0-9), acentuacao pt-BR, rotulo de UI em maiuscula (label), CTA curto, mensagem de erro, linha de dado tabular — cobre os casos de maior risco de legibilidade da familia.",ANSWERED_FROM_EVIDENCE,0.4,Prompt.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",1,DS-FORM-001-LAY-001,Qual unidade-base de espaçamento será adotada?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,single_select,4px|5px|8px|custom,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"4px (base do scale space.*, compativel com Tailwind) — OBSERVED: ADR-SYSTEM.md declara spacing_unit 8px mas a propria escala fornecida (4,8,12,16,24,32,48,64,96) e multipla de 4px.",ANSWERED_FROM_EVIDENCE,0.75,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",2,DS-FORM-001-LAY-002,Qual escala fechada de spacing deve ser gerada?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_values,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"0,2,4,8,12,16,24,32,48,64,96,128 px — escala fechada em tokens/design-tokens.json (space.*), nucleo OBSERVED + extensoes RECOMMENDED (0.5 e 32) para compatibilidade Tailwind.",ANSWERED_FROM_EVIDENCE,0.75,design-system/tokens/design-tokens.json,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",3,DS-FORM-001-LAY-003,"Quais grids são necessários em desktop, tablet, mobile e impressão?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Desktop: grid 12 colunas; Tablet: 8 colunas; Mobile: 4 colunas (RECOMMENDED, convencao padrao de mercado — nao explicitamente especificado no ADR). Impressao: NAO_DETERMINADO (ver PRN).",ANSWERED_FROM_EVIDENCE,0.4,Prompt.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",4,DS-FORM-001-LAY-004,"Quais larguras máximas devem existir para app, marketing e leitura?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,App/marketing: container.page = 1200px; leitura editorial: container.reading = 720px (~70ch) — NORMALIZED de astro-blog.md (estrutural).,ANSWERED_FROM_EVIDENCE,0.5,astro-blog.md (estrutural),,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",5,DS-FORM-001-LAY-005,"Qual hierarquia visual deve distinguir objeto, contexto, estado, ação e evidência?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Hierarquia por espaco antes de cor/sombra: objeto = surface elevada; contexto = canvas neutro; estado = cor semantica + icone (nunca so cor); acao = Green (primaria) / Azure (secundaria); evidencia = texto mono/tabular para dados brutos.,ANSWERED_FROM_EVIDENCE,0.6,ADR-SYSTEM.md; Desing-System-notes.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",6,DS-FORM-001-LAY-006,Quais regiões são permanentes em cada superfície?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"NAO_DETERMINADO — regioes fixas (header/sidebar/footer) por superficie dependem de wireframes de produto ainda nao fornecidos alem dos exemplos do CARDS pack (referencia, nao especificacao).",PENDING_USER_INPUT,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",7,DS-FORM-001-LAY-007,"Quais regras governam densidade confortável, compacta e ampliada?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Densidade controlada por um token `--density-unit` (comfortable=space.4, compact=space.2, expanded=space.6), implementado em styles/layout.css.",ANSWERED_FROM_EVIDENCE,0.4,design-system/styles/layout.css,"RECOMMENDED — regra propria deste package, nao herdada do ADR.",
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",8,DS-FORM-001-LAY-008,Quais famílias de raio são necessárias e qual semântica possui cada uma?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"radius.sm(4px)=controles pequenos/inputs; radius.md(8px)=cards/botoes; radius.lg(12px)/xl(16px)=superficies elevadas grandes; radius.pill(999px)=botao primario e badges/tags (SPEC-SURFACE-001, botao 'pill ou rounded-large').",ANSWERED_FROM_EVIDENCE,0.7,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",9,DS-FORM-001-LAY-009,"Quando borda, divisor, fundo ou elevação devem indicar agrupamento?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"Separacao por espaco e fundo (canvas -> surface) e a regra primaria; borda (1px, neutral.6) reforca quando duas surfaces brancas ficam adjacentes; elevacao (shadow.sm/hover) so em hover/interacao, nunca como recurso decorativo padrao (SPEC-SURFACE-001: 'separacao deve ocorrer prioritariamente por espaco, fundo e borda, nao por sombras pesadas').",ANSWERED_FROM_EVIDENCE,0.7,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",10,DS-FORM-001-LAY-010,"Quais elementos podem ser sticky, fixed, overlay ou modal?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Sticky: header global e barra de metadados de artigo longo. Fixed: nenhum elemento alem do header. Overlay/Modal: Drawer e Modal do componente inventory (ADR SPEC-COMPONENT-001).,ANSWERED_FROM_EVIDENCE,0.5,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",11,DS-FORM-001-LAY-011,Quais regras impedem cardificação excessiva?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,Regra herdada de SPEC-LAYOUT-002: nunca competir titulo+texto+card+botao+imagem+tag+icone+box+badge+grafico+CTA simultaneamente na mesma unidade visual; um assunto principal por composicao.,ANSWERED_FROM_EVIDENCE,0.75,ADR-SYSTEM.md,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",12,DS-FORM-001-LAY-012,Quais padrões de responsividade preservam prioridade e ordem semântica?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,"SPEC-RESPONSIVE-001: a linguagem visual e preservada, nao a composicao — em mobile, conteudo e CTA tem prioridade sobre o objeto visual/isometrico, que e simplificado (nao apenas redimensionado). Ver RESPONSIVE-SPEC.md.",ANSWERED_FROM_EVIDENCE,0.75,ADR-SYSTEM.md,,
