schema_version,form_id,route,section_order,section_id,section_name,question_order,question_id,question,decision_domain,purpose,response_type,allowed_values,required,condition,validation_rule,agent_instruction,evidence_expected,output_object,response,response_status,confidence,evidence_reference,assumptions,notes
1.0,DS-FORM-001,BOTH,7,NAM,Naming e assinatura,4,DS-FORM-001-NAM-004,Quais territórios semânticos são proibidos?,naming,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,7,NAM,Naming e assinatura,5,DS-FORM-001-NAM-005,"Quais restrições de idioma, pronúncia, domínio e registro devem ser verificadas?",naming,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,7,NAM,Naming e assinatura,6,DS-FORM-001-NAM-006,Qual assinatura institucional deve acompanhar o nome?,naming,Define brand_definition sem depender de escolhas visuais implícitas.,short_text,,NO,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,7,NAM,Naming e assinatura,7,DS-FORM-001-NAM-007,Quais abreviações e siglas são autorizadas?,naming,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,7,NAM,Naming e assinatura,8,DS-FORM-001-NAM-008,Como produtos e módulos serão nomeados sob a marca principal?,naming,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,1,DS-FORM-001-LOG-001,Que tipos de marca devem ser desenvolvidos?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,wordmark|symbol|combination|monogram|responsive_logo|app_icon|favicon|seal,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,2,DS-FORM-001-LOG-002,Qual conceito o símbolo deve tornar memorável?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,short_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,3,DS-FORM-001-LOG-003,Quais símbolos literais ou clichês devem ser evitados?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,4,DS-FORM-001-LOG-004,Quais versões são obrigatórias?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,primary_horizontal|primary_vertical|compact|monochrome_black|monochrome_white|small_size|app_icon|print_one_color,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,5,DS-FORM-001-LOG-005,Qual é o menor tamanho digital e impresso necessário?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Provide px and mm when applicable,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,6,DS-FORM-001-LOG-006,Quais regras de área de proteção precisam ser calculadas?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,7,DS-FORM-001-LOG-007,Em quais fundos e contextos a marca deve funcionar?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,light|dark|photo|single_color|low_resolution|embroidery|laser|screen|offset,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,8,DS-FORM-001-LOG-008,Quais arquivos mestres e formatos finais são obrigatórios?,logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,svg|pdf_vector|eps|png|webp|ico|figma|source_file,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,9,DS-FORM-001-LOG-009,"Quais metadados, licenças e direitos precisam acompanhar os ativos?",logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,8,LOG,Marca gráfica e ativos,10,DS-FORM-001-LOG-010,"Qual teste de reconhecimento, redução e reprodução deve aprovar a marca?",logo_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,1,DS-FORM-001-COL-001,Quais papéis semânticos de cor precisam existir?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,canvas|surface|text|muted|brand|action|success|warning|error|info|focus|selected|disabled|data_series|category,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,2,DS-FORM-001-COL-002,Qual significado nunca pode depender somente da cor?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,3,DS-FORM-001-COL-003,"A marca precisa de temas claro, escuro, alto contraste e monocromático?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,light|dark|high_contrast|monochrome,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,4,DS-FORM-001-COL-004,"Quais restrições culturais, legais ou de categoria afetam as cores?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,5,DS-FORM-001-COL-005,Qual papel a cor de marca exerce sem competir com estados do sistema?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,6,DS-FORM-001-COL-006,Quantas cores categóricas simultâneas são necessárias?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,integer,,YES,ALWAYS,Integer 1-12,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,7,DS-FORM-001-COL-007,"Quais contrastes mínimos devem ser adotados para texto, ícones, foco e gráficos?",color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Must cite accessibility baseline,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,8,DS-FORM-001-COL-008,Como cores devem se comportar em impressão CMYK e em escala de cinza?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,9,DS-FORM-001-COL-009,Quais pares de foreground/background precisam ser testados?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,10,DS-FORM-001-COL-010,Como serão nomeadas as escalas primitivas e os aliases semânticos?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,11,DS-FORM-001-COL-011,Quais cores são reservadas e não podem ser reutilizadas em decoração?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,9,COL,Sistema de cor,12,DS-FORM-001-COL-012,Quais critérios aprovam a paleta final?,color_system,Define brand_definition sem depender de escolhas visuais implícitas.,weighted_matrix,,YES,ALWAYS,Weights total 100%,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,1,DS-FORM-001-TYP-001,Quais papéis tipográficos são necessários?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,display|heading|body|ui|label|caption|mono|data|print,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,2,DS-FORM-001-TYP-002,"A tipografia deve ser proprietária, licenciada, open source ou de sistema?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,single_select,proprietaria|licenciada|open_source|system|hibrida,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,3,DS-FORM-001-TYP-003,"Quais idiomas, acentos e conjuntos de caracteres devem ser cobertos?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,4,DS-FORM-001-TYP-004,Quais características de legibilidade são obrigatórias?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,distinct_glyphs|open_apertures|large_x_height|tabular_numbers|variable_font|screen_hinting|print_quality,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,5,DS-FORM-001-TYP-005,Quais pesos e estilos são realmente necessários?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,6,DS-FORM-001-TYP-006,Qual escala tipográfica deve existir para digital?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,"Include size, line-height, weight and letter-spacing per role",Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,7,DS-FORM-001-TYP-007,Qual escala tipográfica deve existir para impressão?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Use pt; include minimum body and captions,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,8,DS-FORM-001-TYP-008,Qual largura de leitura será usada por contexto?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Use ch or physical measure,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,9,DS-FORM-001-TYP-009,"Como números, datas, IDs e dados tabulares serão apresentados?",typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,10,DS-FORM-001-TYP-010,Quais fallbacks devem existir por plataforma?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,11,DS-FORM-001-TYP-011,Quais licenças e arquivos de fonte devem ser armazenados?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,10,TYP,Sistema tipográfico,12,DS-FORM-001-TYP-012,Quais amostras textuais testarão a família escolhida?,typography,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",1,DS-FORM-001-LAY-001,Qual unidade-base de espaçamento será adotada?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,single_select,4px|5px|8px|custom,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",2,DS-FORM-001-LAY-002,Qual escala fechada de spacing deve ser gerada?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_values,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",3,DS-FORM-001-LAY-003,"Quais grids são necessários em desktop, tablet, mobile e impressão?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",4,DS-FORM-001-LAY-004,"Quais larguras máximas devem existir para app, marketing e leitura?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",5,DS-FORM-001-LAY-005,"Qual hierarquia visual deve distinguir objeto, contexto, estado, ação e evidência?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",6,DS-FORM-001-LAY-006,Quais regiões são permanentes em cada superfície?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",7,DS-FORM-001-LAY-007,"Quais regras governam densidade confortável, compacta e ampliada?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",8,DS-FORM-001-LAY-008,Quais famílias de raio são necessárias e qual semântica possui cada uma?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",9,DS-FORM-001-LAY-009,"Quando borda, divisor, fundo ou elevação devem indicar agrupamento?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",10,DS-FORM-001-LAY-010,"Quais elementos podem ser sticky, fixed, overlay ou modal?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",11,DS-FORM-001-LAY-011,Quais regras impedem cardificação excessiva?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",12,DS-FORM-001-LAY-012,Quais padrões de responsividade preservam prioridade e ordem semântica?,layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,11,LAY,"Grid, composição e hierarquia",13,DS-FORM-001-LAY-013,"Como overflow, truncamento, wrapping e conteúdo longo devem funcionar?",layout_system,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",1,DS-FORM-001-ICO-001,Qual estilo de iconografia representa a marca?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",2,DS-FORM-001-ICO-002,Qual biblioteca pode ser usada e quais ícones precisam ser exclusivos?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",3,DS-FORM-001-ICO-003,"Quais tamanhos, strokes, grids e estados governam os ícones?",visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",4,DS-FORM-001-ICO-004,Quando um ícone exige label textual?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",5,DS-FORM-001-ICO-005,Qual linguagem de ilustração deve ser criada?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",6,DS-FORM-001-ICO-006,"Quais temas, metáforas e estereótipos devem ser evitados?",visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",7,DS-FORM-001-ICO-007,Qual direção fotográfica deve ser adotada?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",8,DS-FORM-001-ICO-008,"Como imagens são cortadas, legendadas, creditadas e descritas?",visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",9,DS-FORM-001-ICO-009,Como diagramas técnicos e mapas devem ser estilizados?,visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,12,ICO,"Iconografia, ilustração e mídia",10,DS-FORM-001-ICO-010,"Quais arquivos, resoluções e proporções são obrigatórios por canal?",visual_language,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,1,DS-FORM-001-DAT-001,Quais tipos de dados serão comunicados com maior frequência?,data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,categorical|time_series|part_to_whole|distribution|relationship|geospatial|workflow|hierarchy|network,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,2,DS-FORM-001-DAT-002,"Quais gráficos são permitidos, condicionais e proibidos?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,relationship_matrix,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,3,DS-FORM-001-DAT-003,"Como dados observados, metas, projeções e incertezas serão diferenciados?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,4,DS-FORM-001-DAT-004,Como a classificação epistêmica A-E será exibida?,data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,5,DS-FORM-001-DAT-005,"Qual paleta categórica, sequencial e divergente é necessária?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,6,DS-FORM-001-DAT-006,"Como gráficos funcionam em alto contraste, monocromia e impressão?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,7,DS-FORM-001-DAT-007,"Quais regras de eixo, escala, rótulo, legenda, fonte e arredondamento são mandatórias?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,8,DS-FORM-001-DAT-008,"Como tabelas devem priorizar leitura, comparação e auditoria?",data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,9,DS-FORM-001-DAT-009,Quais alternativas textuais devem acompanhar gráficos?,data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,structured_text,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,13,DAT,Visualização de dados e evidências,10,DS-FORM-001-DAT-010,Quais casos de teste representarão dados reais e extremos?,data_visualization,Define brand_definition sem depender de escolhas visuais implícitas.,list_of_objects,,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
1.0,DS-FORM-001,BOTH,14,MOT,"Interação, estados e movimento",1,DS-FORM-001-MOT-001,Quais estados mínimos todo componente interativo deve possuir?,interaction,Define brand_definition sem depender de escolhas visuais implícitas.,multi_select,default|hover|focus|active|selected|loading|success|warning|error|disabled|empty|offline,YES,ALWAYS,Non-empty; specific; no invented facts,Ask the user when the answer cannot be derived safely.,User statement or approved source,brand_definition,,UNANSWERED,,,,
